"https://www.wattpad.com/story/117289164-dornessiti-hobbit-short-story","https://img.wattpad.com/cover/117289164-144-k40299.jpg","#11","Dornessiti (Hobbit Short Story)","by LordOfTheTrekkies","https://www.wattpad.com/user/MoonsongMarauder","23.4K","767","18","Thorin Oakenshield has lost it all. His home, his family, his kingdom and the love of his life. He has no one, apart from his two young nephews and his little sister. Th...","middleearth","https://www.wattpad.com/stories/middleearth","lotr","https://www.wattpad.com/stories/lotr","dwarf","https://www.wattpad.com/stories/dwarf","+6 more",""
"https://www.wattpad.com/story/272265858-a-guitar-chewing-gums-and-a-fellowship","https://img.wattpad.com/cover/272265858-144-k523695.jpg","#12","a guitar, chewing-gums, and a fell...","by Cassandra Mortmain","https://www.wattpad.com/user/samanthabarrel","10.7K","659","23","After being hit by a car, Calliope wakes up in Middle Earth, with only her guitar and a pack of gum as possessions from her home world. Carried away by the whirlwind eve...","fantasy","https://www.wattpad.com/stories/fantasy","legolas","https://www.wattpad.com/stories/legolas","middle-earth","https://www.wattpad.com/stories/middle-earth","+21 more",""
"https://www.wattpad.com/story/254997019-not-an-elf","https://img.wattpad.com/cover/254997019-144-k553565.jpg","#13","Not an Elf","by the_greater_depression","https://www.wattpad.com/user/asarcasticchild","80.6K","3.1K","18","Apparently, in this world, having pointed ears makes you an elf. Great. In other news, Rin has fallen into a medieval world, and would like to know what exactly is going...","crossoverfanfiction","https://www.wattpad.com/stories/crossoverfanfiction","adventure","https://www.wattpad.com/stories/adventure","lotrfanfiction","https://www.wattpad.com/stories/lotrfanfiction","+10 more","Completed"
"https://www.wattpad.com/story/279380686-remains-of-the-banished-aragorn","https://img.wattpad.com/cover/279380686-144-k652995.jpg","#14","Remains of the Banished | Aragorn","by _chaosinorder_","https://www.wattpad.com/user/_chaosinorder_","17.1K","662","49","Eadrid was the daughter of Kings, and a Captain among men. Though she remained fierce, she was determined to be the leader that desired to serve her people and to help t...","story","https://www.wattpad.com/stories/story","gimli","https://www.wattpad.com/stories/gimli","boromir","https://www.wattpad.com/stories/boromir","+8 more","Completed"
"https://www.wattpad.com/story/107140231-h%C3%B8%C3%B8d-%E2%9E%B5-lord-of-the-rings","https://img.wattpad.com/cover/107140231-144-k894837.jpg","#15","Høød ➵ Lord Of The Rings","by God’s Favourite","https://www.wattpad.com/user/chocoIate","559K","20.2K","59","You've undoubtedly heard the tale of Robin Hood, but what if I was to tell you they got it all wrong?
First of all, Robin is female.
{All characters other than my own be...","legolas","https://www.wattpad.com/stories/legolas","aragorn","https://www.wattpad.com/stories/aragorn","lotr","https://www.wattpad.com/stories/lotr","+5 more","Completed"
"https://www.wattpad.com/story/23670672-the-witch-of-mirkwood","https://img.wattpad.com/cover/23670672-144-k164304.jpg","#16","The Witch of Mirkwood","by Nicolias","https://www.wattpad.com/user/Nicolias","163K","5.2K","25","She had been mistaken for a witch, captured by Thranduil and thrown into prison, her fate lies in the hands of a handsome elf, with the help of his friend the ranger can...","aragorn","https://www.wattpad.com/stories/aragorn","prison","https://www.wattpad.com/stories/prison","lotrfanfic","https://www.wattpad.com/stories/lotrfanfic","+16 more","Completed"
"https://www.wattpad.com/story/304258030-out-of-place","https://img.wattpad.com/cover/304258030-144-k643005.jpg","#17","Out of Place","by SilverIce8764","https://www.wattpad.com/user/SilverIce8764","17.6K","1K","25","After a jutsu gone wrong Sakura Haruno gets teleported into a world that is unknown to her. 
Dwarves, elves, hobbits and wizards, what is going on? 
The panic rises when...","sakuraharuno","https://www.wattpad.com/stories/sakuraharuno","frodobaggins","https://www.wattpad.com/stories/frodobaggins","lotr","https://www.wattpad.com/stories/lotr","+6 more",""
"https://www.wattpad.com/story/283341083-dragon-rider-in-middle-earth","https://img.wattpad.com/cover/283341083-144-k463515.jpg","#18","Dragon Rider in Middle Earth","by Maria555556","https://www.wattpad.com/user/Maria555556","94.1K","2.6K","54","Arya Lorawynn is the human child Eragon Bromsson had found centuries ago on the island in which he had been raising the dragon eggs when she had washed up on the shores...","gandalfthegrey","https://www.wattpad.com/stories/gandalfthegrey","samwise","https://www.wattpad.com/stories/samwise","pippin","https://www.wattpad.com/stories/pippin","+14 more","Completed"
"https://www.wattpad.com/story/90863245-the-lingering-lady","https://img.wattpad.com/cover/90863245-144-k760888.jpg","#19","The Lingering Lady","by Elissa Roth","https://www.wattpad.com/user/ElissaRoth","29.2K","1K","11","There are many creatures all across Middle Earth, hero or villain, friend or foe, angel or demon.
But there is one who stands distant from the latter. The Otherworldly O...","thranduil","https://www.wattpad.com/stories/thranduil","legolas","https://www.wattpad.com/stories/legolas","geisha","https://www.wattpad.com/stories/geisha","+3 more",""
"https://www.wattpad.com/story/280272790-the-sorceress-of-middle-earth-a-lotr-x-mandalorian","https://img.wattpad.com/cover/280272790-144-k949735.jpg","#20","The Sorceress of Middle-earth || A...","by 𝐒𝐡𝐚𝐝𝐨𝐰𝐟𝐚𝐱","https://www.wattpad.com/user/Shadowfax224","7.4K","272","14","*SLOW UPDATES* Whispers of a mysterious sorcerer have been heard throughout parts of Eryn Lasgalen and eventually reached the ears of Prince Legolas himself. The dutiful...","middleearth","https://www.wattpad.com/stories/middleearth","haldir","https://www.wattpad.com/stories/haldir","thranduil","https://www.wattpad.com/stories/thranduil","+14 more",""
"https://www.wattpad.com/story/28420268-thranduil-imagines-the-hobbit","https://img.wattpad.com/cover/28420268-144-k842682.jpg","#21","Thranduil Imagines (The Hobbit)","by L.K. Eless","https://www.wattpad.com/user/lokilas","606K","12.7K","23","Romance, betrayal, angst, and more! Be prepared for a rollercoaster of emotions with this series of Thranduil one shots based on imagines. 
For the purpose of making the...","elves","https://www.wattpad.com/stories/elves","lotr","https://www.wattpad.com/stories/lotr","legolas","https://www.wattpad.com/stories/legolas","+20 more","Completed"
"https://www.wattpad.com/story/237360714-soulmates","https://img.wattpad.com/cover/237360714-144-k760884.jpg","#23","Soulmates","by Sam Hawthorn","https://www.wattpad.com/user/Fangirlandiknowit","108K","2.5K","97","(OC x Thorin) Elysian Theron is a princess with out a kingdom. Her home was lost to dark forces and now she is trapped in Middle Earth separated from her family and frie...","thehobbit","https://www.wattpad.com/stories/thehobbit","lotr","https://www.wattpad.com/stories/lotr","thorinandthecompany","https://www.wattpad.com/stories/thorinandthecompany","+7 more","Completed"
"https://www.wattpad.com/story/115284551-brightest-stars-love-of-royals-book-i","https://img.wattpad.com/cover/115284551-144-k972208.jpg","#24","Brightest Stars | Love of Royals:...","by 𝐑𝐈 🧝🏻‍♀️","https://www.wattpad.com/user/LittleElvenQueen","111K","3.8K","41","Oғ ɪᴄᴇ, sᴛᴀʀʟɪɢʜᴛ, ᴍᴀɢɪᴄ ᴀɴᴅ ᴍᴇᴍᴏʀɪᴇs. 
Oғ ᴀ Fᴀʟʟ, ᴀ ᴛʜʀᴏɴᴇ, ᴀ ᴡʜɪᴛᴇ ғɪʀᴇ ᴀɴᴅ ᴀ ᴠɪɢᴏʀᴏᴜs sᴘʀɪɴɢ. 
Oғ ɪᴍᴍᴏʀᴛᴀʟ ʟᴏᴠᴇ, ʙᴜʀɴɪɴɢ ʟᴏss, ᴀɴᴅ ᴇᴠᴇʀʏᴛʜɪɴɢ ɪɴ ʙᴇᴛᴡᴇᴇɴ. 
Elena is a...","thranduilfanfic","https://www.wattpad.com/stories/thranduilfanfic","elves","https://www.wattpad.com/stories/elves","lotrfanfiction","https://www.wattpad.com/stories/lotrfanfiction","+16 more","Completed"
"https://www.wattpad.com/story/326590903-the-pirate-a-legolas-x-oc-story","https://img.wattpad.com/cover/326590903-144-k561570.jpg","#26","The Pirate (a legolas x oc story)","by zahraa","https://www.wattpad.com/user/zahraussy","12.5K","508","79","shes a pirate elf and hes an elf prince, what a pair right?
  legolas and maeral have been childhood best friends ever since they were pretty much 6 and has been close e...","sea","https://www.wattpad.com/stories/sea","lordoftherings","https://www.wattpad.com/stories/lordoftherings","ốc","https://www.wattpad.com/stories/%E1%BB%91c","+16 more","Completed"
"https://www.wattpad.com/story/284394153-between-the-tides","https://img.wattpad.com/cover/284394153-144-k23300.jpg","#27","Between the Tides","by mentally ill","https://www.wattpad.com/user/kooTAfOlooF","27.1K","744","15","Find out for yourself. 
Love, Fool.Of.A.Took","haldir","https://www.wattpad.com/stories/haldir","aragorn","https://www.wattpad.com/stories/aragorn","frodobaggins","https://www.wattpad.com/stories/frodobaggins","+21 more","Completed"
"https://www.wattpad.com/story/49509232-lotr-x-reader-the-lost-lothlorien-princess","https://img.wattpad.com/cover/49509232-144-k981116.jpg","#29","LOTR X Reader - The Lost Lothlorie...","by Berjhawn Gideon","https://www.wattpad.com/user/BerjhawnGideon","239K","7.3K","22","(Y/N) Is a normal girl who has always felt out of place. one day after a traumatic event she ends up in middle earth with a whole new realization as to who and what she...","gandalf","https://www.wattpad.com/stories/gandalf","legolasxreader","https://www.wattpad.com/stories/legolasxreader","ladygaladriel","https://www.wattpad.com/stories/ladygaladriel","+9 more","Completed"
"https://www.wattpad.com/story/3647358-the-last-of-the-guardians-part-1-a-hobbit-fan","https://img.wattpad.com/cover/3647358-144-k636906.jpg","#30","The Last of the Guardians Part 1...","by Nemaiza","https://www.wattpad.com/user/Nemaiza","168K","6.4K","25","Everyone has heard of Thorin Oakenshield and his merry band of dwarves, including the hobbit, Bilbo, but there are few know the whole story. There are even fewer...who k...","king","https://www.wattpad.com/stories/king","nemonebula","https://www.wattpad.com/stories/nemonebula","ori","https://www.wattpad.com/stories/ori","+36 more","Completed"
"https://www.wattpad.com/story/320299336-the-devil-as-queen-a-thranduil-love-story","https://img.wattpad.com/cover/320299336-144-k797291.jpg","#31","The Devil As Queen; A Thranduil lo...","by EvelineCaulawain","https://www.wattpad.com/user/EvelineCaulawain","8.5K","276","28","Amdiriel is the daughter of the Devil. Her mother an Elf who was killed by superstitious villagers.
She wanders around with the Dunedain rangers, and encounters Mithrand...","english","https://www.wattpad.com/stories/english","queen","https://www.wattpad.com/stories/queen","hell","https://www.wattpad.com/stories/hell","+22 more","Completed"
"https://www.wattpad.com/story/24999801-a-better-place-the-hobbit-fanfiction","https://img.wattpad.com/cover/24999801-144-k179299.jpg","#32","A Better Place - The Hobbit Fanfic...","by Ivy","https://www.wattpad.com/user/IndigoHarbor","41.2K","1.7K","77","Mabyn was born with dwarfism into an already-harsh life. When she is hospitalized and drops into a coma, her mind imagines a better life for her, which to her is simply...","middleearth","https://www.wattpad.com/stories/middleearth","bofur","https://www.wattpad.com/stories/bofur","adventure","https://www.wattpad.com/stories/adventure","+7 more","Completed"
"https://www.wattpad.com/story/150843761-daughter-of-the-ainur-aragorn-love-story","https://img.wattpad.com/cover/150843761-144-k215933.jpg","#33","Daughter of the Ainur - Aragorn lo...","by Stephanie","https://www.wattpad.com/user/ieatalotofbooks","129K","2.8K","21","''A daughter was born out of Varda's womb. A child made of their own seed, a child made of flesh and light. No darkness was in her.  And her names were Eleniel Gilrin Er...","merry","https://www.wattpad.com/stories/merry","thefellowshipofthering","https://www.wattpad.com/stories/thefellowshipofthering","frodo","https://www.wattpad.com/stories/frodo","+12 more","Completed"
